Episode,Env,Steps,Reward
1935,0,253,1.0
1935,0,4,1.0
1935,1,33,1.0
1935,0,344,1.0
1935,0,77,1.0
1936,0,70,1.0
1936,1,80,1.0
1936,0,222,1.0
1938,0,61,1.0
1938,0,35,1.0
1939,1,495,1.0
1939,1,56,1.0
1940,1,429,1.0
1940,0,29,1.0
1940,1,12,1.0
1940,0,134,1.0
1940,0,21,1.0
1942,0,18,1.0
1942,1,18,1.0
1942,1,7,1.0
1942,1,9,1.0
1942,0,72,1.0
1942,0,3,1.0
1942,1,32,1.0
1943,1,641,1.0
1943,0,51,1.0
1944,0,187,1.0
1944,0,6,1.0
1945,1,769,1.0
1945,1,5,1.0
1945,0,126,1.0
1945,0,12,1.0
1946,1,98,1.0
1946,1,416,1.0
1947,0,514,1.0
1948,0,234,1.0
1948,0,14,1.0
1948,0,96,1.0
1949,1,611,1.0
1950,1,150,1.0
1951,1,476,1.0
1951,1,152,1.0
1951,1,85,1.0
1952,0,555,1.0
1953,1,470,1.0
1954,1,184,1.0
1954,1,136,1.0
1954,1,9,1.0
1954,1,148,1.0
1955,1,329,1.0
1956,0,378,1.0
1956,1,484,1.0
1957,1,24,1.0
1957,1,4,1.0
1958,1,593,1.0
1958,1,117,1.0
1958,1,204,1.0
1958,1,1,1.0
1959,0,174,1.0
1959,0,160,1.0
1960,0,229,1.0
1960,0,3,1.0
1961,0,660,1.0
1961,0,32,1.0
1961,0,4,1.0
1961,1,6,1.0
1961,0,141,1.0
1961,0,1,1.0
1961,1,85,1.0
1961,1,1,1.0
1961,1,1,1.0
1963,1,1,1.0
1963,1,7,1.0
1963,1,69,1.0
1963,1,2,1.0
1963,0,47,1.0
1964,1,388,1.0
1965,1,913,1.0
1966,0,507,1.0
1966,0,27,1.0
1967,1,473,1.0
1968,1,196,1.0
1969,1,592,1.0
1969,1,130,1.0
1969,1,18,1.0
1969,0,71,1.0
1970,0,398,1.0
1970,0,47,1.0
1971,0,291,1.0
1972,0,381,1.0
1972,0,2,1.0
1972,1,126,1.0
1972,0,119,1.0
1974,0,204,1.0
1974,1,69,1.0
1974,0,18,1.0
1974,1,10,1.0
1974,1,10,1.0
1974,1,14,1.0
1974,1,2,1.0
1974,0,98,1.0
1974,0,48,1.0
1974,0,3,1.0
1974,0,4,1.0
1975,0,231,1.0
1975,1,34,1.0
1975,1,11,1.0
1975,0,28,1.0
1976,0,274,1.0
1976,0,322,1.0
1976,0,61,1.0
1977,1,426,1.0
1977,1,58,1.0
1977,1,2,1.0
1978,1,150,1.0
1978,1,6,1.0
1978,1,5,1.0
1978,1,1,1.0
1978,0,121,1.0
1978,1,39,1.0
1978,0,172,1.0
1979,0,157,1.0
1980,1,457,1.0
1980,1,17,1.0
1981,0,470,1.0
1981,0,292,1.0
1981,0,2,1.0
1981,0,29,1.0
1983,0,351,1.0
1984,1,234,1.0
1984,1,72,1.0
1984,1,21,1.0
1984,1,6,1.0
1984,1,215,1.0
1984,0,6,1.0
1984,0,1,1.0
1984,0,3,1.0
1985,0,291,1.0
1985,0,209,1.0
1985,0,38,1.0
1986,1,242,1.0
1987,1,350,1.0
1987,0,247,1.0
1989,0,19,1.0
1989,0,164,1.0
1989,0,159,1.0
1990,0,211,1.0
1990,0,218,1.0
1990,0,98,1.0
1990,0,6,1.0
1991,0,167,1.0
1991,1,212,1.0
1991,1,35,1.0
1991,1,3,1.0
1991,1,26,1.0
1991,1,30,1.0
1992,1,195,1.0
1992,0,203,1.0
1993,1,404,1.0
1993,1,176,1.0
1993,1,4,1.0
1994,0,404,1.0
1994,1,79,1.0
1994,1,65,1.0
1995,0,586,1.0
1997,0,15,1.0
1999,0,294,1.0
2000,0,349,1.0
2000,0,61,1.0
2002,0,313,1.0
2002,0,4,1.0
2003,1,215,1.0
2003,1,101,1.0
2003,1,22,1.0
2003,0,128,1.0
2003,0,29,1.0
2003,0,15,1.0
2004,1,236,1.0
2005,1,450,1.0
2005,0,74,1.0
2005,1,48,1.0
2005,1,23,1.0
2005,1,11,1.0
2005,0,24,1.0
2005,1,8,1.0
2005,1,57,1.0
2005,1,6,1.0
2006,1,64,1.0
2006,1,346,1.0
2008,0,209,1.0
2008,0,7,1.0
2008,0,3,1.0
2008,0,11,1.0
2008,0,1,1.0
2008,1,71,1.0
2008,1,33,1.0
2009,0,299,1.0
2009,0,5,1.0
2009,0,1,1.0
2009,0,49,1.0
2009,1,171,1.0
2009,1,24,1.0
2011,1,0,1.0
2011,0,53,1.0
2011,0,391,1.0
2011,0,37,1.0
2012,0,242,1.0
2012,0,1,1.0
2012,0,66,1.0
2012,0,167,1.0
2013,0,92,1.0
2013,0,265,1.0
2013,1,5,1.0
2013,0,38,1.0
2013,0,109,1.0
2014,0,59,1.0
2014,1,269,1.0
2014,1,100,1.0
2015,0,296,1.0
2018,1,203,1.0
2019,0,428,1.0
2019,0,33,1.0
2019,0,56,1.0
2019,0,111,1.0
2019,0,119,1.0
2021,0,49,1.0
2021,0,231,1.0
2021,0,12,1.0
2021,0,4,1.0
2021,0,1,1.0
2022,1,204,1.0
2022,1,4,1.0
2022,1,75,1.0
2022,1,120,1.0
2022,0,264,1.0
2023,0,255,1.0
2023,1,253,1.0
2024,1,254,1.0
2024,1,90,1.0
2024,0,146,1.0
2025,1,351,1.0
2025,1,101,1.0
2025,1,19,1.0
2026,1,69,1.0
2026,0,482,1.0
2027,1,74,1.0
2027,1,9,1.0
2029,1,62,1.0
2029,1,16,1.0
2030,0,466,1.0
2030,0,35,1.0
2030,0,2,1.0
2030,0,36,1.0
2031,1,504,1.0
2032,0,529,1.0
2032,0,45,1.0
2032,0,10,1.0
2032,0,148,1.0
2033,0,186,1.0
2035,0,252,1.0
2037,1,103,1.0
2037,0,35,1.0
2037,0,58,1.0
2037,0,2,1.0
2037,0,68,1.0
2037,0,60,1.0
2037,0,41,1.0
2037,0,3,1.0
2037,0,26,1.0
2038,0,152,1.0
2038,0,10,1.0
2038,0,46,1.0
2039,1,508,1.0
2041,1,30,1.0
2042,0,531,1.0
2042,0,140,1.0
2043,1,331,1.0
2043,0,72,1.0
2043,0,285,1.0
2043,0,1,1.0
2043,0,4,1.0
2043,0,1,1.0
2046,1,37,1.0
2046,0,141,1.0
2048,0,11,1.0
2048,0,103,1.0
2048,1,19,1.0
2048,1,6,1.0
2048,1,264,1.0
2049,0,216,1.0
2050,0,443,1.0
2051,1,669,1.0
2051,1,4,1.0
2052,1,266,1.0
2052,0,126,1.0
2054,0,1,1.0
2054,0,5,1.0
2054,1,42,1.0
2054,0,364,1.0
2054,0,2,1.0
2055,0,210,1.0
2055,0,1,1.0
2055,0,6,1.0
2055,1,220,1.0
2056,1,237,1.0
2057,0,551,1.0
2057,0,12,1.0
2058,1,353,1.0
2058,1,349,1.0
2059,1,283,1.0
2059,1,57,1.0
2059,1,1,1.0
2059,1,6,1.0
2059,1,5,1.0
2060,1,783,1.0
2060,1,9,1.0
2061,0,155,1.0
2061,0,2,1.0
2061,0,145,1.0
2061,0,35,1.0
2062,0,431,1.0
2063,1,235,1.0
2063,0,335,1.0
2064,0,364,1.0
2064,0,94,1.0
2066,1,10,1.0
2066,1,30,1.0
2066,1,24,1.0
2066,0,170,1.0
2066,0,3,1.0
2067,0,297,1.0
2067,0,24,1.0
2068,1,538,1.0
2068,0,303,1.0
2068,0,1,1.0
2068,1,75,1.0
2069,0,398,1.0
2069,0,35,1.0
2071,0,60,1.0
2071,0,2,1.0
2071,0,123,1.0
2071,0,20,1.0
2071,1,18,1.0
2072,0,332,1.0
2073,1,735,1.0
2073,1,34,1.0
2074,1,556,1.0
2075,0,518,1.0
2076,0,132,1.0
2076,0,20,1.0
2076,0,30,1.0
2076,1,50,1.0
2076,1,59,1.0
2076,0,27,1.0
2077,1,464,1.0
2077,1,3,1.0
2077,1,81,1.0
2077,1,22,1.0
2078,0,577,1.0
2079,1,462,1.0
2080,1,607,1.0
2080,1,55,1.0
2081,0,65,1.0
2081,0,44,1.0
2082,0,464,1.0
2082,1,137,1.0
2082,1,21,1.0
2082,0,12,1.0
2082,0,120,1.0
2082,0,88,1.0
2083,1,84,1.0
2083,1,1,1.0
2083,0,269,1.0
2083,0,36,1.0
2083,1,64,1.0
2084,0,591,1.0
2085,0,65,1.0
2085,0,1,1.0
2085,0,59,1.0
2085,0,325,1.0
2086,1,480,1.0
2086,1,13,1.0
2087,0,531,1.0
2088,0,219,1.0
2088,1,264,1.0
2089,1,348,1.0
2089,1,5,1.0
2089,1,1,1.0
2089,0,122,1.0
2090,0,368,1.0
2090,0,73,1.0
2090,0,2,1.0
2090,0,1,1.0
2091,1,616,1.0
2092,0,162,1.0
2092,1,56,1.0
2093,0,631,1.0
2094,0,310,1.0
2094,0,358,1.0
2095,0,81,1.0
2095,1,244,1.0
2096,1,391,1.0
2096,0,27,1.0
2096,1,2,1.0
2096,0,11,1.0
2096,0,8,1.0
2096,0,34,1.0
2096,1,54,1.0
2096,1,13,1.0
2097,1,549,1.0
2098,0,385,1.0
2098,0,27,1.0
2098,0,17,1.0
2098,0,90,1.0
2098,0,12,1.0
2099,1,120,1.0
2099,1,8,1.0
2099,1,118,1.0
2099,1,12,1.0
2099,1,23,1.0
2099,1,171,1.0
2099,1,51,1.0
2099,1,38,1.0
2100,1,257,1.0
2100,0,160,1.0
2100,1,100,1.0
2101,0,13,1.0
2101,1,4,1.0
2101,0,162,1.0
2101,0,4,1.0
2102,0,510,1.0
2103,0,446,1.0
2103,0,3,1.0
2103,1,85,1.0
2103,1,38,1.0
2103,1,2,1.0
2103,1,29,1.0
2103,1,120,1.0
2104,1,482,1.0
2104,1,52,1.0
2105,0,210,1.0
2106,0,387,1.0
2106,0,14,1.0
2106,1,2,1.0
2106,1,17,1.0
2106,1,66,1.0
2106,1,39,1.0
2108,0,164,1.0
2108,1,27,1.0
2108,0,5,1.0
2108,1,22,1.0
2108,0,80,1.0
2110,0,0,1.0
2110,0,71,1.0
2110,0,8,1.0
2110,0,1,1.0
2110,1,26,1.0
2110,1,24,1.0
2110,1,67,1.0
2110,1,113,1.0
2110,1,17,1.0
2110,0,4,1.0
2110,1,10,1.0
2112,1,2,1.0
2112,1,19,1.0
2112,1,4,1.0
2112,0,116,1.0
2112,1,82,1.0
2112,0,13,1.0
2112,1,100,1.0
2112,1,67,1.0
2113,1,527,1.0
2113,1,60,1.0
2114,1,118,1.0
2115,0,807,1.0
2116,1,199,1.0
2116,1,33,1.0
2117,1,562,1.0
2117,0,207,1.0
2119,0,90,1.0
2119,1,20,1.0
2119,0,212,1.0
2120,1,180,1.0
2120,0,158,1.0
2120,1,63,1.0
2120,0,247,1.0
2121,1,142,1.0
2121,1,175,1.0
2121,1,12,1.0
2122,0,672,1.0
2122,0,15,1.0
2123,0,33,1.0
2123,0,290,1.0
2123,0,2,1.0
2123,0,4,1.0
2123,0,24,1.0
2123,1,51,1.0
2123,0,12,1.0
2124,1,358,1.0
2124,1,127,1.0
2124,1,1,1.0
2124,1,38,1.0
2124,1,30,1.0
2124,1,31,1.0
2125,0,67,1.0
2125,1,102,1.0
2125,1,3,1.0
2125,0,55,1.0
2125,0,20,1.0
2125,1,169,1.0
2126,1,107,1.0
2126,1,1,1.0
2126,0,4,1.0
2126,1,74,1.0
2126,0,34,1.0
2126,0,170,1.0
2128,1,1,1.0
2128,0,11,1.0
2129,0,566,1.0
2129,1,20,1.0
2130,1,553,1.0
2130,1,42,1.0
2130,1,150,1.0
2131,0,243,1.0
2131,0,243,1.0
2131,0,79,1.0
2131,1,21,1.0
2132,1,414,1.0
2132,0,82,1.0
2133,1,79,1.0
2133,1,7,1.0
2133,1,8,1.0
2133,1,82,1.0
2134,1,895,1.0
2135,0,259,1.0
2135,0,51,1.0
2136,0,680,1.0
2137,1,237,1.0
2137,0,236,1.0
2138,1,162,1.0
2138,1,28,1.0
2138,1,185,1.0
2139,1,234,1.0
2139,1,192,1.0
2139,1,162,1.0
2140,1,368,1.0
2142,0,0,1.0
2142,1,54,1.0
2142,0,17,1.0
2143,1,731,1.0
2146,1,27,1.0
2146,0,59,1.0
2146,0,84,1.0
2146,0,57,1.0
2146,0,1,1.0
2147,0,432,1.0
2148,1,458,1.0
2148,0,28,1.0
2148,0,154,1.0
2149,0,476,1.0
2149,0,30,1.0
2150,0,217,1.0
2150,1,96,1.0
2150,1,28,1.0
2150,0,136,1.0
2151,0,328,1.0
2151,0,224,1.0
2152,1,311,1.0
2153,1,438,1.0
2153,0,119,1.0
2153,0,63,1.0
2153,0,81,1.0
2154,0,412,1.0
2155,1,489,1.0
2155,1,2,1.0
2155,1,68,1.0
2155,1,13,1.0
2155,1,49,1.0
2156,0,383,1.0
2157,0,436,1.0
2157,1,274,1.0
2158,0,52,1.0
2158,1,243,1.0
2159,1,587,1.0
2160,0,199,1.0
2160,1,279,1.0
2161,0,262,1.0
2161,0,2,1.0
2161,0,3,1.0
2163,1,85,1.0
2163,1,244,1.0
2163,0,99,1.0
2164,1,305,1.0
2164,0,20,1.0
2164,0,2,1.0
2164,1,150,1.0
2164,1,38,1.0
2165,0,274,1.0
2165,0,1,1.0
2165,0,23,1.0
2165,0,13,1.0
2166,1,647,1.0
2166,1,21,1.0
2167,1,473,1.0
2167,1,30,1.0
2167,1,38,1.0
2167,1,5,1.0
2168,1,114,1.0
2168,1,47,1.0
2168,1,1,1.0
2168,1,232,1.0
2169,0,139,1.0
2170,0,821,1.0
2170,1,68,1.0
2170,0,15,1.0
2170,0,37,1.0
2171,1,104,1.0
2171,0,57,1.0
2171,0,28,1.0
2172,0,747,1.0
2173,1,203,1.0
2175,1,9,1.0
2175,0,35,1.0
2175,1,96,1.0
2175,1,97,1.0
2175,1,247,1.0
2176,1,24,1.0
2178,0,11,1.0
2178,0,33,1.0
2178,0,1,1.0
2180,0,33,1.0
2180,0,319,1.0
2182,1,0,1.0
2182,0,144,1.0
2184,0,200,1.0
2184,1,32,1.0
2184,1,99,1.0
2184,0,81,1.0
2185,0,185,1.0
2186,1,695,1.0
2186,1,108,1.0
2186,1,18,1.0
2186,1,56,1.0
2186,1,5,1.0
2187,1,26,1.0
2187,1,109,1.0
2188,1,396,1.0
2188,0,41,1.0
2190,0,6,1.0
2190,1,4,1.0
2190,1,32,1.0
2190,1,32,1.0
2190,1,2,1.0
2191,0,621,1.0
2191,0,2,1.0
2192,1,378,1.0
2192,1,184,1.0
2192,0,32,1.0
2192,1,79,1.0
2193,0,177,1.0
2193,0,184,1.0
2194,1,396,1.0
2194,1,74,1.0
2194,1,95,1.0
2194,0,101,1.0
2194,0,9,1.0
2194,0,11,1.0
2195,1,178,1.0
2195,1,210,1.0
2195,1,9,1.0
2196,1,197,1.0
2197,1,945,1.0
2198,1,521,1.0
2199,1,34,1.0
2199,0,408,1.0
2199,0,19,1.0
2200,0,111,1.0
2200,0,33,1.0
2200,0,7,1.0
2200,1,41,1.0
2200,1,262,1.0
2200,1,82,1.0
2202,1,252,1.0
2202,0,31,1.0
2202,1,121,1.0
2202,0,47,1.0
2202,0,5,1.0
2203,0,113,1.0
2203,0,110,1.0
2204,1,390,1.0
2204,0,382,1.0
2204,1,29,1.0
2205,0,270,1.0
2206,0,555,1.0
2206,1,176,1.0
2207,1,443,1.0
2207,1,70,1.0
2207,1,1,1.0
2208,1,24,1.0
2208,1,161,1.0
2208,0,142,1.0
2208,1,11,1.0
2209,1,202,1.0
2209,1,29,1.0
2209,1,47,1.0
2209,0,53,1.0
2209,0,50,1.0
2209,1,100,1.0
2210,1,365,1.0
2210,1,1,1.0
2210,1,171,1.0
2210,1,3,1.0
2210,1,2,1.0
2211,1,324,1.0
2211,1,69,1.0
2211,1,44,1.0
2211,0,102,1.0
2212,0,534,1.0
2212,0,18,1.0
2212,0,37,1.0
2215,0,24,1.0
2215,0,41,1.0
2215,0,15,1.0
2215,1,154,1.0
2215,1,36,1.0
2216,0,376,1.0
2216,1,268,1.0
2216,0,62,1.0
2216,0,6,1.0
2217,0,516,1.0
2218,1,14,1.0
2218,1,14,1.0
2219,0,973,1.0
2220,1,257,1.0
2220,1,51,1.0
2220,1,1,1.0
2222,0,8,1.0
2222,0,4,1.0
2222,1,209,1.0
2222,1,9,1.0
2222,1,43,1.0
2222,0,83,1.0
2222,1,63,1.0
2222,1,9,1.0
2223,0,112,1.0
2223,1,33,1.0
2223,1,343,1.0
2223,1,31,1.0
2224,0,147,1.0
2224,1,49,1.0
2224,1,1,1.0
2224,1,2,1.0
2224,1,13,1.0
2225,0,549,1.0
2225,0,7,1.0
2225,0,135,1.0
2225,0,15,1.0
2225,0,13,1.0
2226,1,474,1.0
2227,1,261,1.0
2227,1,70,1.0
2227,1,76,1.0
2227,1,127,1.0
2228,1,230,1.0
2228,1,20,1.0
2230,1,16,1.0
2230,1,7,1.0
2230,1,97,1.0
2230,1,44,1.0
2230,1,318,1.0
2230,1,1,1.0
2231,0,89,1.0
2232,1,604,1.0
2232,0,67,1.0
2232,1,69,1.0
2232,1,44,1.0
2232,1,52,1.0
2232,1,90,1.0
2233,1,219,1.0
2234,1,431,1.0
2234,1,120,1.0
2234,1,142,1.0
2235,0,263,1.0
2235,1,77,1.0
2235,1,159,1.0
2236,0,443,1.0
2236,1,91,1.0
2236,1,32,1.0
2236,1,19,1.0
2237,0,74,1.0
2237,1,185,1.0
2237,0,159,1.0
2238,0,407,1.0
2238,0,89,1.0
2239,1,390,1.0
2240,0,250,1.0
2240,0,359,1.0
2240,0,39,1.0
2241,0,123,1.0
2241,0,39,1.0
2241,0,182,1.0
2241,1,40,1.0
2241,1,56,1.0
2242,1,146,1.0
2242,1,258,1.0
2242,1,133,1.0
2243,0,245,1.0
2243,1,182,1.0
2243,0,41,1.0
2244,0,217,1.0
2246,1,0,1.0
2246,0,154,1.0
2246,0,272,1.0
2247,0,196,1.0
2247,0,316,1.0
2248,1,232,1.0
2248,1,255,1.0
2249,1,457,1.0
2250,1,241,1.0
2251,1,413,1.0
2252,1,505,1.0
2252,0,384,1.0
2252,0,15,1.0
2253,0,395,1.0
2253,0,66,1.0
2254,0,358,1.0
2254,1,139,1.0
2255,1,193,1.0
2256,0,589,1.0
2256,0,117,1.0
2257,1,319,1.0
2257,1,181,1.0
2257,0,72,1.0
2257,1,37,1.0
2257,0,78,1.0
2258,1,33,1.0
2258,1,263,1.0
2258,1,7,1.0
2258,1,71,1.0
2258,1,73,1.0
2259,0,193,1.0
2260,1,875,1.0
2261,1,1,1.0
2262,0,239,1.0
2262,0,52,1.0
2263,1,215,1.0
2263,1,160,1.0
2263,0,18,1.0
2263,0,117,1.0
2264,1,646,1.0
2265,1,77,1.0
2265,1,72,1.0
2267,0,2,1.0
2267,1,66,1.0
2267,0,10,1.0
2267,0,1,1.0
2267,1,109,1.0
2267,1,75,1.0
2267,1,226,1.0
2267,0,8,1.0
2267,0,1,1.0
2268,1,7,1.0
2268,1,1,1.0
2268,0,49,1.0
2268,1,23,1.0
2269,0,722,1.0
2270,0,210,1.0
2270,1,29,1.0
2270,0,181,1.0
2270,0,4,1.0
2270,1,1,1.0
2270,1,74,1.0
2270,0,175,1.0
2270,0,19,1.0
2271,1,252,1.0
2271,1,54,1.0
2271,1,3,1.0
2272,1,304,1.0
2275,1,89,1.0
2275,0,69,1.0
2275,0,5,1.0
2275,0,328,1.0
2276,1,167,1.0
2276,0,328,1.0
2278,1,42,1.0
2278,1,393,1.0
2278,0,63,1.0
2279,1,272,1.0
2279,0,52,1.0
2279,0,100,1.0
2280,1,155,1.0
2281,1,596,1.0
2281,1,67,1.0
2281,0,186,1.0
2282,0,475,1.0
2282,0,55,1.0
2282,0,28,1.0
2283,1,25,1.0
2283,0,181,1.0
2285,0,46,1.0
2285,1,35,1.0
2285,1,107,1.0
2286,1,367,1.0
2286,1,308,1.0
2287,1,580,1.0
2288,0,410,1.0
2289,0,292,1.0
2289,0,1,1.0
2289,0,10,1.0
2289,1,84,1.0
2289,1,159,1.0
2289,1,40,1.0
2290,0,72,1.0
2290,1,156,1.0
2290,1,1,1.0
2291,1,343,1.0
2291,1,62,1.0
2291,1,24,1.0
2291,0,48,1.0
2291,1,285,1.0
2291,1,7,1.0
2292,1,87,1.0
2292,1,53,1.0
2293,0,615,1.0
2294,1,757,1.0
2296,0,25,1.0
2296,0,2,1.0
2296,1,11,1.0
2296,1,252,1.0
2297,1,361,1.0
2297,1,201,1.0
2297,0,47,1.0
2297,1,81,1.0
2298,1,149,1.0
2298,1,267,1.0
2298,1,11,1.0
2298,1,21,1.0
2299,1,234,1.0
2299,1,103,1.0
2299,1,34,1.0
2300,1,281,1.0
2300,1,2,1.0
2300,0,26,1.0
2300,1,19,1.0
2300,0,6,1.0
2301,1,477,1.0
2301,1,2,1.0
2303,1,41,1.0
2303,1,45,1.0
2303,1,178,1.0
2304,1,680,1.0
2305,1,249,1.0
2305,1,4,1.0
2305,1,93,1.0
2306,0,296,1.0
2306,1,128,1.0
2308,0,7,1.0
2308,0,30,1.0
2308,0,1,1.0
2308,0,321,1.0
2308,0,1,1.0
2308,0,1,1.0
2308,1,116,1.0
2310,0,107,1.0
2310,1,241,1.0
2311,0,289,1.0
2311,0,31,1.0
2311,1,220,1.0
2312,0,239,1.0
2313,1,747,1.0
2314,1,138,1.0
2314,0,116,1.0
2314,1,117,1.0
2314,1,64,1.0
2315,0,575,1.0
2315,1,105,1.0
2315,1,1,1.0
2318,0,42,1.0
2318,0,127,1.0
2318,1,208,1.0
2318,1,28,1.0
2320,0,49,1.0
2320,0,3,1.0
2321,0,682,1.0
2321,0,187,1.0
2322,1,95,1.0
2322,0,120,1.0
2322,0,45,1.0
2323,0,483,1.0
2323,0,119,1.0
2323,0,9,1.0
2323,0,75,1.0
2323,0,3,1.0
2325,0,277,1.0
2326,1,551,1.0
2327,0,320,1.0
2327,1,118,1.0
2327,1,130,1.0
2328,0,161,1.0
2328,1,52,1.0
2328,1,1,1.0
2329,1,522,1.0
2330,1,381,1.0
2331,0,488,1.0
2331,0,18,1.0
2331,1,21,1.0
2331,1,158,1.0
2332,0,652,1.0
2332,1,39,1.0
2332,1,59,1.0
2332,0,19,1.0
2333,1,60,1.0
2333,1,192,1.0
2333,0,18,1.0
2333,0,15,1.0
2333,1,32,1.0
2334,1,629,1.0
2335,1,145,1.0
2336,1,527,1.0
2337,0,862,1.0
2337,0,49,1.0
2338,0,391,1.0
2338,1,94,1.0
2339,1,77,1.0
2340,1,637,1.0
2340,1,4,1.0
2340,1,5,1.0
2340,0,192,1.0
2341,1,130,1.0
2341,1,387,1.0
2342,0,147,1.0
2342,1,101,1.0
2342,1,130,1.0
2342,1,208,1.0
2344,1,10,1.0
2344,1,57,1.0
2344,0,51,1.0
2344,0,38,1.0
2344,1,53,1.0
2344,0,31,1.0
2344,0,229,1.0
2345,0,99,1.0
2345,0,26,1.0
2345,0,12,1.0
2345,0,2,1.0
2345,0,113,1.0
2346,1,418,1.0
2346,1,3,1.0
2346,1,257,1.0
2347,0,455,1.0
2347,1,34,1.0
2347,0,43,1.0
2349,0,3,1.0
2350,1,682,1.0
2351,0,349,1.0
2353,1,6,1.0
2353,1,173,1.0
2353,1,1,1.0
2353,1,29,1.0
2353,1,233,1.0
2354,0,244,1.0
2355,1,349,1.0
2355,0,139,1.0
2355,1,34,1.0
2355,1,10,1.0
2356,0,650,1.0
2357,1,349,1.0
2358,0,548,1.0
2358,1,98,1.0
2361,1,12,1.0
2361,1,237,1.0
2361,1,97,1.0
2362,0,194,1.0
2362,1,387,1.0
2362,0,68,1.0
2363,0,32,1.0
2363,1,84,1.0
2363,1,9,1.0
2364,0,854,1.0
2365,1,371,1.0
2365,1,65,1.0
2367,0,235,1.0
2367,0,203,1.0
2367,0,7,1.0
2368,1,293,1.0
2369,0,694,1.0
2369,0,57,1.0
2370,0,49,1.0
2370,1,201,1.0
2370,1,64,1.0
2370,0,104,1.0
2372,1,241,1.0
2372,1,130,1.0
2373,1,173,1.0
2374,0,501,1.0
2374,0,386,1.0
2374,0,63,1.0
2375,1,56,1.0
2375,0,211,1.0
2375,0,119,1.0
2376,0,188,1.0
2377,1,596,1.0
2377,1,53,1.0
2377,1,1,1.0
2378,1,391,1.0
2378,1,22,1.0
2378,1,202,1.0
2379,0,385,1.0
2379,0,12,1.0
2379,0,20,1.0
2379,0,238,1.0
2380,0,32,1.0
2380,1,109,1.0
2380,0,11,1.0
2381,1,640,1.0
2381,1,50,1.0
2382,1,317,1.0
2382,0,65,1.0
2382,1,45,1.0
2382,0,162,1.0
2383,1,272,1.0
2383,1,85,1.0
2385,0,32,1.0
2385,0,12,1.0
2386,0,481,1.0
2386,0,148,1.0
2386,0,1,1.0
2386,1,242,1.0
2386,1,66,1.0
2387,0,39,1.0
2387,1,194,1.0
2387,1,2,1.0
2389,0,31,1.0
2389,0,51,1.0
2389,0,169,1.0
2389,0,4,1.0
2389,0,41,1.0
2389,1,38,1.0
2389,0,2,1.0
2389,0,30,1.0
2390,0,428,1.0
2391,0,326,1.0
2391,1,128,1.0
2391,0,35,1.0
2392,0,386,1.0
2392,0,300,1.0
2392,1,28,1.0
2393,1,108,1.0
2393,1,19,1.0
2393,1,1,1.0
2393,1,13,1.0
2394,1,380,1.0
2394,1,11,1.0
2394,0,441,1.0
2395,1,474,1.0
2396,1,369,1.0
2397,1,198,1.0
2397,1,32,1.0
2397,1,161,1.0
2397,0,81,1.0
2398,1,252,1.0
2398,1,31,1.0
2398,0,376,1.0
2399,1,501,1.0
2401,1,26,1.0
2401,0,77,1.0
2401,0,74,1.0
2401,0,217,1.0
2402,1,325,1.0
2403,0,700,1.0
2403,0,4,1.0
2404,1,382,1.0
2404,0,79,1.0
2405,0,476,1.0
2405,0,54,1.0
2405,0,6,1.0
2405,0,4,1.0
2405,0,2,1.0
2405,1,60,1.0
2405,1,2,1.0
2406,0,21,1.0
2406,1,49,1.0
2406,0,66,1.0
2406,1,18,1.0
2406,1,37,1.0
2406,0,299,1.0
2407,0,48,1.0
2407,1,322,1.0
2409,0,310,1.0
2409,1,126,1.0
2409,1,37,1.0
2410,0,453,1.0
2410,0,14,1.0
2411,0,61,1.0
2413,0,136,1.0
2413,0,205,1.0
2414,0,173,1.0
2414,0,3,1.0
2414,0,228,1.0
2414,0,4,1.0
2415,0,393,1.0
2417,1,20,1.0
2418,0,717,1.0
2419,1,606,1.0
2419,1,148,1.0
2420,1,19,1.0
2421,1,593,1.0
2421,1,3,1.0
2421,1,1,1.0
2421,0,137,1.0
2421,0,61,1.0
2421,0,60,1.0
2422,0,378,1.0
2423,0,430,1.0
2423,0,47,1.0
2423,0,30,1.0
2423,0,21,1.0
2424,1,336,1.0
2424,1,28,1.0
2425,0,370,1.0
2426,0,791,1.0
2426,0,136,1.0
2426,1,66,1.0
2427,1,225,1.0
2427,1,7,1.0
2427,0,104,1.0
2428,1,289,1.0
2428,0,179,1.0
2428,1,114,1.0
2428,0,13,1.0
2428,1,42,1.0
2429,0,453,1.0
2430,0,127,1.0
2430,1,438,1.0
2430,1,10,1.0
2431,1,62,1.0
2431,0,201,1.0
2431,1,157,1.0
2432,0,481,1.0
2433,1,534,1.0
2434,0,469,1.0
2435,0,213,1.0
2435,1,60,1.0
2435,0,59,1.0
2436,0,351,1.0
2436,0,293,1.0
2437,0,133,1.0
2437,1,394,1.0
2437,1,24,1.0
2438,0,173,1.0
2438,0,42,1.0
2438,1,81,1.0
2438,1,174,1.0
2438,0,91,1.0
2438,0,2,1.0
2440,1,202,1.0
2441,1,308,1.0
2441,1,29,1.0
2441,1,7,1.0
2441,0,12,1.0
2441,1,39,1.0
2441,0,2,1.0
2441,0,1,1.0
2441,1,6,1.0
2441,0,9,1.0
2441,1,183,1.0
2441,1,19,1.0
2441,1,17,1.0
2442,0,449,1.0
2442,0,14,1.0
2443,0,217,1.0
